item_name,item_id,item_category_id,item_name_en
"1С:Предприятие 8.3. Практическое пособие разработчика. Радченко М.Г., Хрусталева Е.Ю. (+CD)",806,49,"1С:Предприятие 8.3. Практическое пособие разработчика. Радченко М.Г., Хрусталева Е.Ю. (+CD)"
"1С:Репетитор ""Русский язык"" (jewel)",807,77,"1С:Репетитор ""Русский язык"" (jewel)"
"1С:Репетитор. Единый экзамен, 9 класс (2 изд-е, испр и доп) (Jewel)",808,77,"1C: tutor. Single examination, Grade 9 (2 nd Edition, Revised and supplemented) (Jewel)"
"1С:Репетитор. Единый экзамен, 9 класс (2-е изд., исправ. и доп.) [PC, Цифровая версия]",809,78,"1C: tutor. Single examination, Grade 9 (2nd ed., Corrected. And ext.) [PC, Digital Version]"
1С:Репетитор. Математика. Сдаем ЕГЭ (2013) (Jewel),810,77,1С:Репетитор. Математика. Сдаем ЕГЭ (2013) (Jewel)
1С:Репетитор. Математика. Сдаем ЕГЭ (2014) (Jewel),811,77,1С:Репетитор. Математика. Сдаем ЕГЭ (2014) (Jewel)
1С:Репетитор. Русский язык. Сдаем ЕГЭ  (2014) (Jewel),812,77,1C: tutor. Russian language. Renting USE (2014) (Jewel)
1С:Репетитор. Русский язык. Сдаем ЕГЭ 2012 (Jewel),813,77,1C: tutor. Russian language. We pass the exam in 2012 (Jewel)
1С:Репетитор. Русский язык. Сдаем ЕГЭ 2013 (Jewel),814,77,1C: tutor. Russian language. We pass the exam in 2013 (Jewel)
"1С:Репетитор. Сдаем ЕГЭ 2010. Химия [PC, Цифровая версия]",815,78,"1C: tutor. We pass the exam 2010. Chemistry [PC, Digital Version]"
1С:Репетитор. Сдаем ЕГЭ по математике (2013) (Jewel),816,77,1C: tutor. We pass the exam in mathematics (2013) (Jewel)
1С:Репетитор. Сдаем ЕГЭ по математике (2014) (Jewel),817,77,1С:Репетитор. Сдаем ЕГЭ по математике (2014) (Jewel)
